,,,A1,tau1,tau2
5,85,init_value,0.497,2.43,3.07
5,85,stderr,0.7069604882535692,0.5316578794343085,0.8031661851005669
5,85,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
5,86,_val,0.5610199088158425,2.2553331579562745,3.3074444727339296
5,86,init_value,0.497,2.43,3.07
5,86,stderr,0.9987024218538774,0.8737531630686699,1.3211578577039127
5,86,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
5,87,_val,0.6707297333029671,2.2454958820489113,3.5306830988284172
5,87,init_value,0.497,2.43,3.07
5,87,stderr,0.3267730904329017,0.28326174733363557,0.7344276707447203
5,87,correl,"{'tau1': '0.996', 'tau2': '0.998'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.998', 'tau1': '0.987'}"
5,88,_val,0.5293379232373778,2.3369921514713923,3.182523259289254
5,88,init_value,0.497,2.43,3.07
5,88,stderr,0.7792819288495739,0.5837365397942099,0.7629987680116994
5,88,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.99'}","{'A1': '0.998', 'tau1': '0.99'}"
5,89,_val,0.6023710855323987,2.3291649669465433,3.2803119974738157
5,89,init_value,0.497,2.43,3.07
5,89,stderr,0.7089444966389541,0.5293578187229867,0.9218326296994312
5,89,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
5,90,_val,0.5220615197332905,2.3621743709795324,3.141460585127671
5,90,init_value,0.497,2.43,3.07
5,90,stderr,4.51502570261665,3.1754525105910014,3.966011724129458
5,90,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '1'}","{'A1': '1', 'tau1': '1'}"
5,91,_val,0.5492110424555272,2.297117462051338,3.252651409581482
5,91,init_value,0.497,2.43,3.07
5,91,stderr,1.0020212287853183,0.7815114688711311,1.2035579669806722
5,91,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
5,92,_val,0.6253800022255027,2.280371534699204,3.392746953599814
5,92,init_value,0.497,2.43,3.07
5,92,stderr,0.5477116605123685,0.45098408317124217,0.9080307725478044
5,92,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
5,93,_val,0.5939655669815742,2.340139189880097,3.338944121593779
5,93,init_value,0.497,2.43,3.07
5,93,stderr,0.6006479701974612,0.4540325893196367,0.8383766668077981
5,93,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
5,94,_val,0.4484230013794266,2.491632039206062,2.959129589061603
5,94,init_value,0.497,2.43,3.07
5,94,stderr,3.8490559286246735,1.9751541108133623,1.6720326729509185
5,94,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
5,95,_val,0.46570876881652645,2.473717669445186,2.993656987341774
5,95,init_value,0.497,2.43,3.07
5,95,stderr,3.547883842230358,1.8605585144747696,1.8475527372651415
5,95,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
5,96,_val,0.5570673008477338,2.2884699712037917,3.2539804125333536
5,96,init_value,0.497,2.43,3.07
5,96,stderr,0.6803757917423097,0.5382390755490364,0.8306558597231735
5,96,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
5,97,_val,0.4857645856454442,2.4289107051572514,3.071623206838132
5,97,init_value,0.497,2.43,3.07
5,97,stderr,0.3760766058216527,0.22921067821998453,0.2694593354182833
5,97,correl,"{'tau1': '0.966', 'tau2': '0.979'}","{'A1': '0.966', 'tau2': '0.893'}","{'A1': '0.979', 'tau1': '0.893'}"
5,98,_val,0.6595007479731101,2.225630454977755,3.548518993686713
5,98,init_value,0.497,2.43,3.07
5,98,stderr,0.3886453448430384,0.3485692075771983,0.8782351991231144
5,98,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
5,99,_val,0.5633600662198932,2.295254757167044,3.2443302714284235
5,99,init_value,0.497,2.43,3.07
5,99,stderr,3.324488521094426,2.5403900108366595,4.051095014560575
5,99,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '1'}","{'A1': '1', 'tau1': '1'}"
6,0,_val,0.4255472346834883,2.548137821957122,2.9166971214096815
6,0,init_value,0.497,2.43,3.07
6,0,stderr,2.8538205536472594,1.1430354747352016,0.99145538123756
6,0,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
6,1,_val,0.5326659025462874,2.3356625724375877,3.183724337927604
6,1,init_value,0.497,2.43,3.07
6,1,stderr,0.5437759188986332,0.40306445342532005,0.5404362392962864
6,1,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
6,2,_val,0.48819264386446015,2.45110121460633,3.033770367774662
6,2,init_value,0.497,2.43,3.07
6,2,stderr,1.6398603482127692,0.9175819272077719,1.0030406321982233
6,2,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
6,3,_val,0.4329205590901357,2.568220302040377,2.912887236147355
6,3,init_value,0.497,2.43,3.07
6,3,stderr,2.1435277290390173,0.852579068217494,0.661312541076608
6,3,correl,"{'tau1': '0.995', 'tau2': '0.995'}","{'A1': '0.995', 'tau2': '0.98'}","{'A1': '0.995', 'tau1': '0.98'}"
6,4,_val,0.5342388525455495,2.3319274147913194,3.193989529091642
6,4,init_value,0.497,2.43,3.07
6,4,stderr,1.0947282954241944,0.8118582922710842,1.1189323790596624
6,4,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
6,5,_val,0.47908351152135564,2.4581214979727735,3.0174516013769566
6,5,init_value,0.497,2.43,3.07
6,5,stderr,0.7589386337809311,0.4582717292295411,0.40278714251991854
6,5,correl,"{'tau1': '0.995', 'tau2': '0.995'}","{'A1': '0.995', 'tau2': '0.979'}","{'A1': '0.995', 'tau1': '0.979'}"
6,6,_val,0.5021626691869954,2.411835691686063,3.102590251842967
6,6,init_value,0.497,2.43,3.07
6,6,stderr,0.41162893953594254,0.2738632982487036,0.3046753601552451
6,6,correl,"{'tau1': '0.989', 'tau2': '0.992'}","{'A1': '0.989', 'tau2': '0.963'}","{'A1': '0.992', 'tau1': '0.963'}"
6,7,_val,0.5276946632816468,2.4295081993131937,3.0709745781449413
6,7,init_value,0.497,2.43,3.07
6,7,stderr,0.40069227044697414,0.22368337545476888,0.3040335627699199
6,7,correl,"{'tau1': '0.985', 'tau2': '0.991'}","{'A1': '0.985', 'tau2': '0.952'}","{'A1': '0.991', 'tau1': '0.952'}"
6,8,_val,0.5308148645455999,2.3335407163103006,3.1849841612422836
6,8,init_value,0.497,2.43,3.07
6,8,stderr,1.3276780286749774,0.9985350613109626,1.3081099519284243
6,8,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
6,9,_val,0.5000386618317034,2.447956742228169,3.0371616818230356
6,9,init_value,0.497,2.43,3.07
6,9,stderr,1.9439257357139437,1.0737693428905606,1.2304249955906612
6,9,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '0.999', 'tau1': '0.998'}"
6,10,_val,0.4932434963915975,2.4668682452954913,3.0299074845559346
6,10,init_value,0.497,2.43,3.07
6,10,stderr,2.1182988326082204,1.118898433376824,1.2772886359297733
6,10,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
6,11,_val,0.5641086056557805,2.2623873755772492,3.29566530354598
6,11,init_value,0.497,2.43,3.07
6,11,stderr,2.9619362630171957,2.498166392338937,3.90485130104921
6,11,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '1'}","{'A1': '1', 'tau1': '1'}"
6,12,_val,0.4530079243295788,2.5481301421318086,2.9434157215532486
6,12,init_value,0.497,2.43,3.07
6,12,stderr,4.856388270551532,2.0164461296603218,1.849734033529536
6,12,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,13,_val,0.542050444835477,2.3128666958879838,3.2146472562229826
6,13,init_value,0.497,2.43,3.07
6,13,stderr,0.7487262723421388,0.5781207096227444,0.8101113983402769
6,13,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
6,14,_val,0.4660001787461838,2.5495422408147976,2.9705994840542607
6,14,init_value,0.497,2.43,3.07
6,14,stderr,3.709948793532461,1.50199769155282,1.6230617961415206
6,14,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,15,_val,0.5295660269842661,2.3404191154049876,3.1779743465001964
6,15,init_value,0.497,2.43,3.07
6,15,stderr,0.6155840097802147,0.455599817768906,0.5970881496955505
6,15,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
6,16,_val,0.5683638040536427,2.405429672671286,3.1220467336515796
6,16,init_value,0.497,2.43,3.07
6,16,stderr,0.3664298949549044,0.22611407986515425,0.32247387650471515
6,16,correl,"{'tau1': '0.988', 'tau2': '0.99'}","{'A1': '0.988', 'tau2': '0.957'}","{'A1': '0.99', 'tau1': '0.957'}"
6,17,_val,0.5110095327133335,2.393328388105117,3.1105151416182633
6,17,init_value,0.497,2.43,3.07
6,17,stderr,0.5052292349203488,0.33735635106698836,0.3982622753512448
6,17,correl,"{'tau1': '0.994', 'tau2': '0.996'}","{'A1': '0.994', 'tau2': '0.98'}","{'A1': '0.996', 'tau1': '0.98'}"
6,18,_val,0.6422787259991998,2.2459614457438675,3.472755498687415
6,18,init_value,0.497,2.43,3.07
6,18,stderr,0.3229741930369841,0.2833692774570525,0.6266182229162691
6,18,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
6,19,_val,0.5258603147339376,2.3583537101447045,3.1499130406758233
6,19,init_value,0.497,2.43,3.07
6,19,stderr,0.5403807722578462,0.3835855911693391,0.4886018876024255
6,19,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
6,20,_val,0.5401547867907868,2.31448540047026,3.214974897931003
6,20,init_value,0.497,2.43,3.07
6,20,stderr,0.4366052303313668,0.34050257355438623,0.46800665483521614
6,20,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.99'}","{'A1': '0.998', 'tau1': '0.99'}"
6,21,_val,0.4591474758013845,2.551062642709223,2.9518779336664864
6,21,init_value,0.497,2.43,3.07
6,21,stderr,3.8352592661825424,1.5838900038066575,1.5075925926648654
6,21,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
6,22,_val,0.48108029903202487,2.429020398131748,3.071581463282625
6,22,init_value,0.497,2.43,3.07
6,22,stderr,0.3054725481643191,0.18238982760309447,0.2204998667957299
6,22,correl,"{'tau1': '0.968', 'tau2': '0.982'}","{'A1': '0.968', 'tau2': '0.904'}","{'A1': '0.982', 'tau1': '0.904'}"
6,23,_val,0.5314103898444347,2.3514686859093548,3.1617755298415995
6,23,init_value,0.497,2.43,3.07
6,23,stderr,0.6183277377824284,0.43426777131740646,0.589654903108131
6,23,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
6,24,_val,0.5165861153982818,2.374939839014451,3.129911359850947
6,24,init_value,0.497,2.43,3.07
6,24,stderr,0.5268696686859634,0.36541321329611975,0.44268473567569017
6,24,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.986'}","{'A1': '0.997', 'tau1': '0.986'}"
6,25,_val,0.5347939932231429,2.344933373308181,3.166078939003908
6,25,init_value,0.497,2.43,3.07
6,25,stderr,0.6316132923895593,0.4534743373857132,0.6073312138193128
6,25,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
6,26,_val,0.5139500380212583,2.3858891925454055,3.127067558387492
6,26,init_value,0.497,2.43,3.07
6,26,stderr,1.2719696233829403,0.8596150509703939,1.0486098344696253
6,26,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,27,_val,0.42149316087943767,2.6018799005023046,2.886972845474973
6,27,init_value,0.497,2.43,3.07
6,27,stderr,3.9397246377342756,1.3165909661673623,0.991559321069446
6,27,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.986'}","{'A1': '0.997', 'tau1': '0.986'}"
6,28,_val,0.515533669646085,2.4034758873734425,3.1003944743347702
6,28,init_value,0.497,2.43,3.07
6,28,stderr,0.4386802762058165,0.27812962883691783,0.34368974476213526
6,28,correl,"{'tau1': '0.993', 'tau2': '0.995'}","{'A1': '0.993', 'tau2': '0.975'}","{'A1': '0.995', 'tau1': '0.975'}"
6,29,_val,0.4736132832191424,2.4670247719726506,3.0029732232321065
6,29,init_value,0.497,2.43,3.07
6,29,stderr,1.9594271247327713,1.0614117970709365,1.0507720549946455
6,29,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,30,_val,0.4554403023122586,2.5096137333352373,2.9664403893305655
6,30,init_value,0.497,2.43,3.07
6,30,stderr,3.323901099333473,1.536203959809459,1.5130177573861558
6,30,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
6,31,_val,0.5248896906879246,2.352926305093265,3.162082047448169
6,31,init_value,0.497,2.43,3.07
6,31,stderr,0.5452160294187475,0.3935174301374139,0.5059694112303816
6,31,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.989'}","{'A1': '0.998', 'tau1': '0.989'}"
6,32,_val,0.5364670271191472,2.3312906911609703,3.1864785943780234
6,32,init_value,0.497,2.43,3.07
6,32,stderr,1.284714664378879,0.9473929069049786,1.3013518444453913
6,32,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
6,33,_val,0.6095835774249287,2.3246548154777043,3.295409409414402
6,33,init_value,0.497,2.43,3.07
6,33,stderr,0.5154523881026921,0.37956767501201766,0.7095624470492486
6,33,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
6,34,_val,0.47843265853878636,2.4755729844188528,3.0137905430907015
6,34,init_value,0.497,2.43,3.07
6,34,stderr,1.4411070826589532,0.7494439184506742,0.8088952894389355
6,34,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
6,35,_val,0.4370285693480205,2.640553282706369,2.876137689742294
6,35,init_value,0.497,2.43,3.07
6,35,stderr,3.0685551661036325,0.9138917242763143,0.5915856360766119
6,35,correl,"{'tau1': '0.99', 'tau2': '0.986'}","{'A1': '0.99', 'tau2': '0.954'}","{'A1': '0.986', 'tau1': '0.954'}"
6,36,_val,0.5081264844845956,2.4058195633579422,3.111402200829186
6,36,init_value,0.497,2.43,3.07
6,36,stderr,0.5346402399734899,0.35475280768336825,0.4106367495807175
6,36,correl,"{'tau1': '0.994', 'tau2': '0.995'}","{'A1': '0.994', 'tau2': '0.979'}","{'A1': '0.995', 'tau1': '0.979'}"
6,37,_val,0.5143850982872797,2.3824909852629887,3.1196666649180216
6,37,init_value,0.497,2.43,3.07
6,37,stderr,0.744829047069298,0.5057911059741018,0.6067981255726071
6,37,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
6,38,_val,0.5017738602772872,2.4298922960298412,3.0701603529990127
6,38,init_value,0.497,2.43,3.07
6,38,stderr,0.6811385529550887,0.4039953821083012,0.47837829857423403
6,38,correl,"{'tau1': '0.994', 'tau2': '0.996'}","{'A1': '0.994', 'tau2': '0.979'}","{'A1': '0.996', 'tau1': '0.979'}"
6,39,_val,0.46032715772403554,2.551440482920243,2.964191375105175
6,39,init_value,0.497,2.43,3.07
6,39,stderr,4.175176251904609,1.7478644549468234,1.7120788594451695
6,39,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,40,_val,0.5507724758011145,2.293981555839538,3.2469235791870315
6,40,init_value,0.497,2.43,3.07
6,40,stderr,0.37182612745833865,0.2979813107099303,0.4370001303602377
6,40,correl,"{'tau1': '0.996', 'tau2': '0.998'}","{'A1': '0.996', 'tau2': '0.988'}","{'A1': '0.998', 'tau1': '0.988'}"
6,41,_val,0.4761626805338215,2.4727705751189624,2.992765276126812
6,41,init_value,0.497,2.43,3.07
6,41,stderr,3.293466483869953,1.7034076525628505,1.735662867199125
6,41,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
6,42,_val,0.5268387996270067,2.376139648627319,3.158706428280704
6,42,init_value,0.497,2.43,3.07
6,42,stderr,1.3882098278500599,0.9527052788651945,1.2575528032614653
6,42,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
6,43,_val,0.5104582963352831,2.4000017247961987,3.1023310012698735
6,43,init_value,0.497,2.43,3.07
6,43,stderr,0.534126309871835,0.346347040111134,0.41406067059142476
6,43,correl,"{'tau1': '0.995', 'tau2': '0.997'}","{'A1': '0.995', 'tau2': '0.984'}","{'A1': '0.997', 'tau1': '0.984'}"
6,44,_val,0.5233963457332875,2.365360183798115,3.141840935547564
6,44,init_value,0.497,2.43,3.07
6,44,stderr,1.1023429964145148,0.7572769074227942,0.9821542798100689
6,44,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,45,_val,0.5220890022816431,2.371282396474992,3.150219445916348
6,45,init_value,0.497,2.43,3.07
6,45,stderr,1.1164806601382298,0.759405445095737,1.0076532374652158
6,45,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,46,_val,0.6192837534065201,2.3148482297701425,3.3210850107602674
6,46,init_value,0.497,2.43,3.07
6,46,stderr,0.50951785739627,0.38414108730982016,0.745365729339193
6,46,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
6,47,_val,0.5528275937131617,2.294151294913723,3.2423794315878354
6,47,init_value,0.497,2.43,3.07
6,47,stderr,0.909082602866184,0.717079964747165,1.0689137740068704
6,47,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
6,48,_val,0.5300886917907017,2.344062586061543,3.1816462390957483
6,48,init_value,0.497,2.43,3.07
6,48,stderr,0.8483588979469716,0.6145008738488739,0.8361861830835837
6,48,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,49,_val,0.4619426932802566,2.476914303202098,2.9862703330682825
6,49,init_value,0.497,2.43,3.07
6,49,stderr,2.080837352325742,1.110044379826568,1.0276023544986619
6,49,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
6,50,_val,0.5241218284837923,2.3603673215452647,3.159969906371189
6,50,init_value,0.497,2.43,3.07
6,50,stderr,1.1707337547714645,0.8192413972610262,1.0851146422435942
6,50,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,51,_val,0.6360252791221128,2.247476623682363,3.458459268068773
6,51,init_value,0.497,2.43,3.07
6,51,stderr,0.3621206949030846,0.3222961149389272,0.6714814250979504
6,51,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
6,52,_val,0.49828412999443117,2.429548003840425,3.0704589249711196
6,52,init_value,0.497,2.43,3.07
6,52,stderr,0.3733538141974325,0.23030921292569254,0.25820506283951755
6,52,correl,"{'tau1': '0.983', 'tau2': '0.988'}","{'A1': '0.983', 'tau2': '0.943'}","{'A1': '0.988', 'tau1': '0.943'}"
6,53,_val,0.5108508004891792,2.4107614265192887,3.105955125482902
6,53,init_value,0.497,2.43,3.07
6,53,stderr,0.4158867474584942,0.2784867845314422,0.3100650157857811
6,53,correl,"{'tau1': '0.991', 'tau2': '0.992'}","{'A1': '0.991', 'tau2': '0.967'}","{'A1': '0.992', 'tau1': '0.967'}"
6,54,_val,0.5155067196231367,2.381930473402991,3.1301709820605934
6,54,init_value,0.497,2.43,3.07
6,54,stderr,1.1741123767517563,0.7844482511541526,0.995223493284547
6,54,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,55,_val,0.450391797267345,2.5698301912692956,2.930093341797123
6,55,init_value,0.497,2.43,3.07
6,55,stderr,3.6611751699368806,1.3898671885973413,1.2689513739211449
6,55,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
6,56,_val,0.5125275109079621,2.3844039133502726,3.1180657677536825
6,56,init_value,0.497,2.43,3.07
6,56,stderr,0.8196917252432336,0.5576401886684291,0.6603033670918951
6,56,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.992'}","{'A1': '0.998', 'tau1': '0.992'}"
6,57,_val,0.5159369063076762,2.38523739987978,3.1156941566751133
6,57,init_value,0.497,2.43,3.07
6,57,stderr,1.0903186283560953,0.7270396993287522,0.8855330691077927
6,57,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
6,58,_val,0.5599362074223158,2.2739794509659688,3.2789550847242035
6,58,init_value,0.497,2.43,3.07
6,58,stderr,0.42670677355041836,0.35276989952675275,0.5430888904374085
6,58,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
6,59,_val,0.4925378181053528,2.4291795767900024,3.071519509942954
6,59,init_value,0.497,2.43,3.07
6,59,stderr,0.30524526826718107,0.17564839671965884,0.22616431527566136
6,59,correl,"{'tau1': '0.971', 'tau2': '0.985'}","{'A1': '0.971', 'tau2': '0.916'}","{'A1': '0.985', 'tau1': '0.916'}"
