,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg,cont,cont,cont,cont,cont,dis,dis,dis,dis,dis,deconv,deconv,deconv,deconv,deconv
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
5,14,0.39621261632294513,2.430000439880089,2.985899662757549,True,13,0.4508117888434472,2.4299998697317022,3.0548755122658706,True,16,0.549032144426174,2.303730205375332,3.209186171954991,True,38,0.4859653663913285,2.484115220764092,3.0319854978719993,True,33,0.497,2.43,3.07,False,17
5,15,0.2686374191013747,2.4106417196618106,2.8831459260053274,True,52,0.3819651298968848,2.4359993767577683,2.966263230116131,True,18,0.5694833407319713,2.341545698139369,3.1817622891876036,True,55,0.47584877878474546,2.5336985219423087,2.9586605368074634,True,111,0.497,2.43,3.07,False,17
5,16,0.4385400452443146,2.429999313543408,3.02355116342145,True,38,0.486212402601546,2.429999901659707,3.093475268902726,True,10,0.5523047197968434,2.292081733038253,3.2246254643424286,True,44,0.49050590087966517,2.461743078866905,3.0535090328589356,True,39,0.497,2.43,3.07,False,17
5,17,0.4791677273042169,2.430000664216881,3.042372017612949,True,25,0.5232665473496231,2.430000090625294,3.115031681999533,True,15,0.5640606013796394,2.283492835817201,3.228553055950423,True,106,0.4950713754422726,2.439421664496691,3.052135070464165,True,76,0.497,2.43,3.07,False,17
5,18,0.4372413521307035,2.4299893430510915,3.0216654823646794,True,24,0.4851077068750264,2.4299999862084385,3.0914255325253044,True,10,0.5524670372967622,2.2925392377162486,3.223771501719865,True,41,0.4903848653653504,2.462405968777986,3.052160176028058,True,28,0.497,2.43,3.07,False,17
5,19,0.3466849491169593,2.4241218852984066,2.926598942406368,True,20,0.4229419665721613,2.429999984527155,3.0016529116651367,True,10,0.5734780775830991,2.3278086718196125,3.199122898827789,True,44,0.4821968043840862,2.5024138300155774,2.985501297955052,True,38,0.497,2.43,3.07,False,17
5,20,0.6238121516718413,2.4226411048442635,3.250428691597471,True,21,0.6411847556693815,2.419411422453372,3.3179150581203967,True,24,0.5807637934026538,2.2303423162269382,3.3021278052078173,True,31,0.5138564996072428,2.34816915348182,3.139243169194067,True,31,0.497,2.43,3.07,False,17
5,21,0.25360748196261823,2.4273223406110414,2.8840083461979,True,25,0.34008088329208447,2.4299999848724254,2.953706366245827,True,11,0.555597852352978,2.3461576505793924,3.175959277714283,True,31,0.47141546345834096,2.5550939443083105,2.958628413031234,True,25,0.497,2.43,3.07,False,17
5,22,0.596541414434065,2.4263063442093213,3.207330052913991,True,27,0.6381591705033577,2.436633419411658,3.3008610373280534,True,27,0.5741093626912532,2.24126575408625,3.2882793899025042,True,35,0.5096059597773346,2.3684582058957524,3.1269902948032033,True,29,0.497,2.43,3.07,False,17
5,23,0.4740809184851842,2.4300005803238633,3.051623524419511,True,38,0.5169856399986934,2.430000087167243,3.1226789905923407,True,10,0.5581042101835973,2.282746271470756,3.234343369817128,True,56,0.4944693225604235,2.442374876360807,3.064326268753735,True,32,0.497,2.43,3.07,False,17
5,24,0.5057270096303541,2.4300004237961397,3.0675364293536664,True,24,0.5459952427259642,2.4299999285398752,3.1409444861546443,True,10,0.5678894897689558,2.2762963552603854,3.237450078711514,True,34,0.4980270253049395,2.4250871908570084,3.062113740637485,True,28,0.497,2.43,3.07,False,17
5,25,0.37800993105708974,2.435624562075154,2.962545655949671,True,21,0.4307830103475623,2.429999904844333,3.0288789300149914,True,12,0.5612529948260554,2.3198278270581913,3.209167302508404,True,142,0.4830306978027285,2.497082414182378,3.012381369629606,True,33,0.497,2.43,3.07,False,17
5,26,0.5948552952538677,2.4291890247033634,3.221153027248023,True,39,0.635087340585439,2.439219675374465,3.312802214786998,True,13,0.5676937424512323,2.2395241350945665,3.294303369568623,True,132,0.509026803117926,2.3711976655237614,3.140777547210651,True,17,0.497,2.43,3.07,False,17
5,27,0.43256481568668964,2.429992493686378,2.9923152394228083,True,23,0.4854107024776076,2.429999929882792,3.064725766918724,True,9,0.5764934041889789,2.3078179304239197,3.2243781120825967,True,75,0.4900707270844791,2.46360231884251,3.0234415862788424,True,52,0.497,2.43,3.07,False,17
5,28,0.5270727821949557,2.4300007595223754,3.099057267953517,True,33,0.5699647001716358,2.4341861275994088,3.1781931970534343,True,20,0.5677426629903443,2.268620289165621,3.2497743385898774,True,115,0.50041810673726,2.4131582756118792,3.079461772854003,True,74,0.497,2.43,3.07,False,17
5,29,0.6041099087476742,2.425418914343671,3.2190264882310653,True,22,0.6396544923092019,2.4324093644910385,3.3069243754058335,True,23,0.5757367538855876,2.2382372420739785,3.2920294368255556,True,104,0.5106824131170367,2.36294227718981,3.1305321950403013,True,37,0.497,2.43,3.07,False,17
5,30,0.3083875051508134,2.4407749685330824,2.918544860123154,True,16,0.3682747891091564,2.430000177295145,2.9818923471718985,True,13,0.5522467675671925,2.3364148050757474,3.1881519738170585,True,57,0.4750870177075173,2.5368443092627824,2.9836527123892296,True,36,0.497,2.43,3.07,False,17
5,31,0.4698164275887289,2.4299992604709346,3.0583700305723753,True,25,0.5118797748175858,2.4300003691945977,3.128210746836297,True,12,0.5535475860827558,2.2822975091361313,3.2387749391940273,True,44,0.4939648149808301,2.4449134572940117,3.0735561191086878,True,18,0.497,2.43,3.07,False,17
5,32,0.49544246006048803,2.429998392629907,3.0856780590189783,True,24,0.5337346250624367,2.429999932134513,3.15602999723114,True,10,0.5561198691412181,2.274383018923994,3.248794010202429,True,73,0.49685849988077213,2.4306602065295078,3.0863947425349325,True,25,0.497,2.43,3.07,False,17
5,33,-0.10572895476861378,2.3724778338068635,2.7349174360259503,True,43,0.05023646944508194,2.4516045164359968,2.797785536112456,True,38,0.5479844135494811,2.411805945415177,3.0929691336405045,True,45,0.7539425221620403,2.781750679207127,2.736960555182318,False,47,0.497,2.43,3.07,False,17
5,34,-0.12811865390604535,2.3597872649535465,2.725482908604797,True,41,0.013593746039049844,2.4392538504030052,2.784117697849584,True,42,0.5491966552076769,2.4173536812793417,3.08596999649746,True,40,0.39095603772092263,2.7698096519979556,2.7687753371435155,False,33,0.497,2.43,3.07,False,17
5,35,0.5892152130759681,2.426299706077986,3.201687625462378,True,22,0.6198569266669703,2.429342418411542,3.2797375861544937,True,20,0.5713853817460312,2.2426982420339567,3.2875565129466477,True,44,0.5087395182694461,2.372600461303432,3.128402468204587,True,25,0.497,2.43,3.07,False,17
5,36,0.4221052685057688,2.4300003932618055,3.0031440971736822,True,18,0.47342428731537844,2.4299998133644682,3.073438658536769,True,24,0.5530981937271161,2.2973234204658723,3.2155076056803957,True,46,0.4887731050476858,2.4701717070584785,3.039547353000075,True,86,0.497,2.43,3.07,False,17
5,37,0.5627896771969372,2.4315060846564926,3.161889985258212,True,38,0.6038477082668905,2.4386784365653704,3.2464222401502036,True,19,0.5657960044762453,2.2543075963055776,3.2731324963936097,True,46,0.5044807364412439,2.3934156460657023,3.113377965971753,True,49,0.497,2.43,3.07,False,17
5,38,0.6084704991761855,2.4304134346207427,3.2548101946978742,True,21,0.6485023805620765,2.441844458560649,3.350515093786948,True,16,0.565957809122819,2.2324358148830807,3.3058120474567025,True,88,0.510683261530462,2.3630496156232383,3.157905384675862,True,23,0.497,2.43,3.07,False,17
5,39,0.42980248566915247,2.432372026120714,3.002858567925951,True,31,0.4778274013117486,2.429999986079681,3.0720491827120924,True,10,0.5558192431031579,2.296958687976877,3.213741746982642,True,55,0.48927920277236386,2.4677386841557656,3.035436112860453,True,33,0.497,2.43,3.07,False,17
5,40,0.5149427063001649,2.4300003137257167,3.1039545524461167,True,12,0.5506989037025525,2.4299997608128154,3.1746551952832407,True,14,0.5596538922220116,2.268919683204301,3.254620288947702,True,39,0.49910189624672463,2.419678069607515,3.092246897998661,True,47,0.497,2.43,3.07,False,17
5,41,0.49853372577364835,2.43000062511688,3.0878934019772784,True,22,0.536375266114804,2.429999995855471,3.1581254502259846,True,12,0.5569746788263131,2.2737007023742586,3.2494870320085574,True,39,0.497219393402735,2.428931172458127,3.086726889209938,True,26,0.497,2.43,3.07,False,17
5,42,0.47442112245151996,2.430000090809456,3.0503689614501566,True,23,0.5173684604980755,2.4300000000394872,3.121367897151156,True,10,0.558741214447841,2.2828949529496922,3.233609154310448,True,78,0.49449398669530487,2.4421525197667346,3.062849919815812,True,35,0.497,2.43,3.07,False,17
5,43,0.6012821942148265,2.423764537885856,3.2096357100431456,True,23,0.6299370236456263,2.4260070660167288,3.287804462672736,True,28,0.5775958507342911,2.2396782022620307,3.2890886670853643,True,30,0.5105980030118857,2.3634553173851627,3.124856007127721,True,37,0.497,2.43,3.07,False,17
5,44,0.4175739099499239,2.4309186334742847,2.989532325319704,True,34,0.4698896280065804,2.42999990330956,3.059686697314499,True,10,0.5688849707096801,2.309556045978798,3.222216478112676,True,37,0.4882726930905483,2.4727092247131006,3.0269175711742533,True,21,0.497,2.43,3.07,False,17
5,45,0.5057506648453277,2.430000341241179,3.077452256781825,True,10,0.544733885634707,2.4300000679348517,3.1497035310106987,True,10,0.564280258445378,2.274595701124966,3.2425510090584573,True,33,0.4980324589477469,2.4249981646900927,3.071920518613736,True,36,0.497,2.43,3.07,False,17
5,46,0.4808550599531578,2.4299978752381715,3.037655572799823,True,22,0.5255409450032827,2.4299999646104236,3.110933692064533,True,11,0.5666643213775336,2.283977115033093,3.225777151320635,True,76,0.49526651871261973,2.438440134500094,3.046429031825505,True,27,0.497,2.43,3.07,False,17
5,47,0.6128768162013309,2.4305162333666033,3.249521765181523,True,25,0.6343293682273686,2.4294838648778905,3.3208207127784823,True,20,0.5700640913528775,2.2335835184678965,3.3018815983597563,True,82,0.511069800178826,2.361208605005701,3.1489573489829117,True,34,0.497,2.43,3.07,False,17
5,48,0.596917578994829,2.434494088312027,3.225185951620414,True,13,0.6322977565011195,2.4413106084582767,3.3110644497363597,True,14,0.5652245057895141,2.240706137992975,3.2938061162734646,True,46,0.5082910150043599,2.3748425990027773,3.1422560002668374,True,40,0.497,2.43,3.07,False,17
5,49,0.3076316917347558,2.4304875667769297,2.9149103246727783,True,35,0.38039136806827384,2.4299998912161414,2.9841841529028064,True,16,0.5583634187695233,2.3351619111666406,3.1898383494443463,True,81,0.4767745598195817,2.5291891684062002,2.9819325274999513,True,31,0.497,2.43,3.07,False,17
5,50,0.6042409565457565,2.422382808574748,3.235311480029001,True,32,0.6626506576336206,2.445255607419519,3.3552994849482736,True,27,0.5726787409304833,2.2335513798222832,3.3007897186359556,True,81,0.5114820966662421,2.358979347302574,3.1450295913256054,True,59,0.497,2.43,3.07,False,17
5,51,0.4358887643772526,2.4299993137552405,3.0102217419072548,True,29,0.4857337160278533,2.4299999815044844,3.081248176242057,True,9,0.5564111263564422,2.29423717633718,3.217547302414354,True,107,0.49035042953756497,2.4626617713170065,3.0407949614403793,True,36,0.497,2.43,3.07,False,17
5,52,0.41028000760006395,2.4335371961169687,2.986781580561089,True,29,0.45987804898028295,2.4300000525081695,3.0545591700590533,True,10,0.5651165206303793,2.311333221662563,3.21992276121162,True,23,0.4869966539070082,2.478863986897178,3.026597133357925,True,41,0.497,2.43,3.07,False,17
5,53,0.5653562088386197,2.4261063341431286,3.154679745122855,True,32,0.600270323478587,2.4292796948430793,3.2329820086970975,True,20,0.5720173105018268,2.253466502585294,3.2707699860896624,True,70,0.5057197234302575,2.387384568275845,3.1050395338662438,True,40,0.497,2.43,3.07,False,17
5,54,0.5574197745281723,2.4314856260062365,3.153587790658377,True,32,0.5994664900537199,2.438732546925467,3.238121161144617,True,18,0.5653773415182971,2.256278402392185,3.2702377083690495,True,50,0.5038193478636576,2.3965990660606136,3.109753496260241,True,80,0.497,2.43,3.07,False,17
5,55,0.6033072897337081,2.4210090604208263,3.2336668061427103,True,29,0.6609733841821297,2.4433543978895957,3.3524401756018953,True,29,0.5731616426715838,2.23331169448183,3.3006922214699905,True,39,0.5116611827845315,2.3583156286634184,3.1445514816086244,True,25,0.497,2.43,3.07,False,17
5,56,0.25840880371124947,2.439883078975251,2.8782793456957174,True,34,0.35169488390165293,2.4424423147091185,2.951486004907392,True,13,0.5593655635740877,2.3491864619488574,3.172108925320641,True,34,0.4706193144064261,2.5589915021923333,2.9484598700818156,True,35,0.497,2.43,3.07,False,17
5,57,0.6155993146709229,2.4169653753026052,3.259134422902654,True,30,0.6642956318497806,2.4349731426933823,3.3699221685392113,True,25,0.5757758512520414,2.2260075530169394,3.3105388603027714,True,47,0.5140593434229798,2.3463441997633594,3.1551867304904366,True,84,0.497,2.43,3.07,False,17
5,58,0.007063406748540967,2.400815381275261,2.774115858327501,True,38,0.1531247305625429,2.427107433866896,2.8423130234419314,True,17,0.5508234055854174,2.3905902553297884,3.119780079472938,True,20,0.43462655551542567,2.7350018873264026,2.799541005894894,True,86,0.497,2.43,3.07,False,17
5,59,0.5908099963096088,2.4300002774817524,3.1725603687678703,True,23,0.5991514438425989,2.417280789939911,3.2259515945753208,True,22,0.5793594306779332,2.25013735671626,3.272099042917788,True,49,0.5078632450941303,2.3769360796887145,3.1004677421932683,True,25,0.497,2.43,3.07,False,17
5,60,0.45868250577203157,2.4300026971812563,3.029048232692374,True,31,0.5049632277302679,2.4299999464687754,3.1004034525945903,True,14,0.559373424179917,2.288214896471182,3.22448435494565,True,198,0.4928170780442156,2.4505017473636554,3.049303382998982,True,39,0.497,2.43,3.07,False,17
5,61,0.5735051046886374,2.4300003997848867,3.1438146698290756,True,37,0.5961045393254061,2.4246792131299957,3.210590872723328,True,14,0.5783368026984242,2.256675798898561,3.2624363430060974,True,62,0.5057359028318223,2.3872783321126905,3.0882872021727907,True,26,0.497,2.43,3.07,False,17
5,62,0.5927573085050156,2.4211413114119007,3.1871875559488974,True,31,0.6129714580424516,2.4170045174070913,3.2536405438065645,True,22,0.5804555994202247,2.243643173913394,3.281819802969093,True,77,0.5099263723646033,2.3667581243411715,3.1124485433906823,True,20,0.497,2.43,3.07,False,17
5,63,0.5130348874921881,2.4300003166572686,3.0908162745738035,True,28,0.5503717608602195,2.4300000329274978,3.1627606882915837,True,11,0.5632237303688654,2.271451783033388,3.2481191258871567,True,35,0.4988589389704154,2.4208947277654764,3.0805584000718076,True,98,0.497,2.43,3.07,False,17
5,64,0.273294032539971,2.43760273051628,2.8863577976487726,True,43,0.36437501935671673,2.4415033195535347,2.9601817498829153,True,17,0.5608605008680159,2.34578553961676,3.176396248861734,True,28,0.4724959465623937,2.5499569776892432,2.955520698830541,True,36,0.497,2.43,3.07,False,17
5,65,0.4558765906207109,2.4300014276651547,3.0320626721839115,True,28,0.5018018058284035,2.4299999847554474,3.1028425686502157,True,10,0.5569687653214312,2.2882574718405495,3.2266619098421803,True,65,0.49246716143367425,2.4521631969001714,3.053836199330457,True,9,0.497,2.43,3.07,False,17
5,66,0.592049684754951,2.420136907820833,3.212306906715645,True,32,0.651442125585043,2.4425381910598554,3.3287219377009936,True,24,0.5729167060442399,2.2379075963516155,3.2940968673113833,True,43,0.5103165193832375,2.3647262554876867,3.1358237750072098,True,90,0.497,2.43,3.07,False,17
5,67,0.5918024712988094,2.42273606995103,3.189906443582592,True,34,0.617468401941021,2.4221413888931216,3.2626157169932375,True,22,0.5781658682574273,2.24364626674781,3.2825792123713735,True,43,0.5095528108563713,2.3685884615345003,3.1156577851408587,True,33,0.497,2.43,3.07,False,17
5,68,0.4424917361484482,2.430012448719638,3.018506816384954,True,29,0.49088912239887056,2.4300000907169896,3.089437726395481,True,9,0.556091219569915,2.292134597473114,3.2211927196272683,True,38,0.4910168219207657,2.459272649574098,3.046342257360541,True,46,0.497,2.43,3.07,False,17
5,69,0.6128997496877016,2.426823393814973,3.2511297435982573,True,31,0.6725443611546079,2.450923151472254,3.3769718764993053,True,29,0.5714122615322866,2.2317211532435413,3.3039107915132546,True,77,0.5118066407008884,2.3576076861807445,3.1504880258630528,True,23,0.497,2.43,3.07,False,17
5,70,0.5193332779289692,2.4299991754623806,3.117324428496231,True,23,0.5537792154252922,2.4300000370238246,3.187681366700452,True,11,0.5575277199079104,2.266134791568566,3.260895210186492,True,48,0.49966001862157,2.4170596197908325,3.102466005325869,True,34,0.497,2.43,3.07,False,17
5,71,0.6002655701216685,2.4172674786065644,3.228111237769998,True,36,0.6557032642493013,2.438147265297869,3.3425212344465756,True,26,0.5747140015839093,2.233112661207442,3.300377125776096,True,94,0.5119713703831061,2.356764040271564,3.1426505354632432,True,66,0.497,2.43,3.07,False,17
5,72,0.5262987689628406,2.4300010796904212,3.0924566055428424,True,30,0.5665940978783031,2.43212102125909,3.168992784129184,True,13,0.5695814499382766,2.2698351715707816,3.246508112363214,True,39,0.5003283325096078,2.4137266308434033,3.073578204084548,True,16,0.497,2.43,3.07,False,17
5,73,0.2960214204933082,2.4441446740600945,2.914491454990121,True,18,0.3538901463348803,2.4299999746926377,2.975826702908223,True,12,0.5475239674906756,2.338969398978907,3.184915534863639,True,59,0.47309195597192755,2.54616498948116,2.981287649412944,True,51,0.497,2.43,3.07,False,17
